138.0,50.009718599029995,0.0
147.0,50.011219799230055,0.0
156.0,50.01298547409024,0.0
165.0,50.01506833885007,0.0
174.0,50.01753292593635,0.0
183.0,50.02045855099226,0.0
192.0,50.023943109009174,0.0
201.0,50.02810795813271,0.0
210.0,50.03310423643726,0.0
219.0,50.039121076910895,0.0
228.0,50.04639635051369,0.0
237.0,50.05523079375276,0.0
246.0,50.06600668971236,0.0
255.0,50.07921270285576,0.0
264.0,50.09547706318949,0.0
273.0,50.11561211526498,0.0
282.0,50.140674372604806,0.0
291.0,50.17204575322248,0.0
300.0,50.21154374906425,0.0
309.0,50.26157106119395,0.0
318.0,50.32531889453697,0.0
327.0,50.40704283524983,0.0
336.0,50.51243617834372,0.0
345.0,50.64913277238546,0.0
354.0,50.82737971044707,0.0
363.0,51.06092890974266,0.0
372.0,51.368204479902566,0.0
381.0,51.773807420595965,0.0
390.0,52.31041678254722,0.0
399.0,53.02113129711947,0.0
408.0,53.96225998194113,0.0
417.0,55.20650521672977,0.0
426.0,56.84637813737628,0.0
435.0,58.997537620164834,0.0
444.0,61.80154968178319,0.0
453.0,65.42732232146754,0.0
461.0,69.55426661759834,0.0
469.0,74.96042007694133,0.0
476.20008676639725,81.25477694336445,0.0
482.4177168849569,88.42884583629612,0.0
487.841706912701,96.81568050732176,0.0
492.0315564830312,105.79011885069814,0.0
495.0395657017301,114.78440942422148,0.0
497.1900987580273,124.46019636668305,0.0
498.5571243562655,134.01278835180227,0.0
499.34289737293284,143.56304311498508,0.0
499.74036206141784,153.02451885051417,0.0
499.9256739660282,163.0,0.0
499.98280560910496,172.0,0.0
499.9978389108573,181.0,0.0
500.0,190.0,0.0
500.0021610891427,181.0,0.0
500.01719439089493,172.0,0.0
500.0743260339716,163.0,0.0
500.25963793858165,153.0245188505151,0.0
500.6571026270668,143.56304311498585,0.0
501.4428756437348,134.01278835180293,0.0
502.8099012419731,124.46019636668387,0.0
504.9604342982703,114.78440942422237,0.0
507.96844351696893,105.79011885069909,0.0
512.1582930872997,96.81568050732281,0.0
517.5822831150439,88.42884583629714,0.0
523.7999132336031,81.25477694336536,0.0
531.0,74.9604200769422,0.0
539.0,69.55426661759898,0.0
547.0,65.42732232146803,0.0
556.0,61.80154968178354,0.0
565.0,58.9975376201651,0.0
574.0,56.84637813737645,0.0
583.0,55.20650521672986,0.0
592.0,53.96225998194122,0.0
601.0,53.02113129711947,0.0
610.0,52.31041678254722,0.0
619.0,51.773807420595965,0.0
628.0,51.368204479902566,0.0
637.0,51.06092890974266,0.0
646.0,50.82737971044707,0.0
655.0,50.64913277238546,0.0
664.0,50.51243617834372,0.0
673.0,50.40704283524983,0.0
682.0,50.32531889453697,0.0
691.0,50.26157106119395,0.0
700.0,50.21154374906425,0.0
709.0,50.17204575322248,0.0
718.0,50.140674372604806,0.0
727.0,50.11561211526498,0.0
736.0,50.09547706318949,0.0
745.0,50.07921270285576,0.0
754.0,50.06600668971236,0.0
763.0,50.05523079375276,0.0
772.0,50.04639635051369,0.0
781.0,50.039121076910895,0.0
790.0,50.03310423643726,0.0
799.0,50.02810795813271,0.0
808.0,50.023943109009174,0.0
817.0,50.02045855099226,0.0
826.0,50.01753292593635,0.0
835.0,50.01506833885007,0.0
844.0,50.01298547409024,0.0
853.0,50.011219799230055,0.0
